"","ID","Species","Stream","Y","X1","X2","Size1","Size2","JD1","JD2","Date1","Date2","Occasion1","Occasion2","IND_ID","TAG_ID"
"231",231,"CRC","Indian",1,25,26,82,97,16934,16990,"2016-05-13","2016-07-08",3,4,278,"a0900067000085111  "
"232",232,"CRC","Indian",0,34,NA,100,NA,16934,NA,"2016-05-13",NA,3,4,279,"a0900067000085118  "
"233",233,"CRC","Indian",0,29,NA,98,NA,16934,NA,"2016-05-13",NA,3,4,295,"a0900067000085349  "
"234",234,"CRC","Indian",0,7,NA,99,NA,16933,NA,"2016-05-12",NA,3,4,296,"a0900067000085360  "
"235",235,"CRC","Indian",1,28,28,134,140,16934,16990,"2016-05-13","2016-07-08",3,4,299,"a0900067000085377  "
"236",236,"CRC","Indian",0,14,NA,114,NA,16933,NA,"2016-05-12",NA,3,4,552,"a0982000403060504  "
"237",237,"CRC","Indian",0,29,NA,93,NA,16934,NA,"2016-05-13",NA,3,4,562,"a0982000407050074  "
"238",238,"CRC","Indian",0,23,NA,136,NA,16934,NA,"2016-05-13",NA,3,4,563,"a0982000407050075  "
"239",239,"CRC","Indian",0,29,NA,103,NA,16934,NA,"2016-05-13",NA,3,4,564,"a0982000407050095  "
"240",240,"CRC","Indian",0,31,NA,61,NA,16934,NA,"2016-05-13",NA,3,4,565,"a0982000407050112  "
"241",241,"CRC","Indian",0,28,NA,87,NA,16934,NA,"2016-05-13",NA,3,4,566,"a0982000407050114  "
"242",242,"CRC","Indian",1,22,22,91,97,16934,16990,"2016-05-13","2016-07-08",3,4,567,"a0982000407050119  "
"243",243,"CRC","Indian",0,24,NA,73,NA,16934,NA,"2016-05-13",NA,3,4,568,"a0982000407050131  "
"244",244,"CRC","Indian",1,31,31,100,114,16934,16990,"2016-05-13","2016-07-08",3,4,569,"a0982000407050133  "
"245",245,"CRC","Indian",0,27,NA,106,NA,16934,NA,"2016-05-13",NA,3,4,570,"a0982000407050138  "
"246",246,"CRC","Indian",0,24,NA,58,NA,16934,NA,"2016-05-13",NA,3,4,571,"a0982000407050147  "
"247",247,"CRC","Indian",1,24,23,76,86,16934,16990,"2016-05-13","2016-07-08",3,4,572,"a0982000407050148  "
"248",248,"CRC","Indian",0,31,NA,87,NA,16934,NA,"2016-05-13",NA,3,4,573,"a0982000407050153  "
"249",249,"CRC","Indian",0,24,NA,95,NA,16934,NA,"2016-05-13",NA,3,4,574,"a0982000407050154  "
"250",250,"CRC","Indian",0,29,NA,88,NA,16934,NA,"2016-05-13",NA,3,4,575,"a0982000407050158  "
"251",251,"CRC","Indian",0,14,NA,65,NA,16933,NA,"2016-05-12",NA,3,4,576,"a0982000407050285  "
"252",252,"CRC","Indian",0,14,NA,72,NA,16933,NA,"2016-05-12",NA,3,4,577,"a0982000407050349  "
"253",253,"CRC","Indian",1,30,30,65,75,16934,16990,"2016-05-13","2016-07-08",3,4,646,"a0982000407050893  "
"254",254,"CRC","Indian",0,29,NA,145,NA,16934,NA,"2016-05-13",NA,3,4,647,"a0982000407050901  "
"255",255,"CRC","Indian",0,29,NA,81,NA,16934,NA,"2016-05-13",NA,3,4,652,"a0982000407050945  "
"256",256,"CRC","Indian",1,31,31,84,95,16934,16990,"2016-05-13","2016-07-08",3,4,654,"a0982000407050954  "
"257",257,"CRC","Indian",1,32,31,57,65,16934,16990,"2016-05-13","2016-07-08",3,4,708,"a0982000407069455  "
"258",258,"CRC","Indian",0,34,NA,146,NA,16934,NA,"2016-05-13",NA,3,4,709,"a0982000407069466  "
"259",259,"CRC","Indian",0,33,NA,72,NA,16934,NA,"2016-05-13",NA,3,4,710,"a0982000407069468  "
"260",260,"CRC","Indian",0,34,NA,64,NA,16934,NA,"2016-05-13",NA,3,4,711,"a0982000407069470  "
"261",261,"CRC","Indian",0,33,NA,48,NA,16934,NA,"2016-05-13",NA,3,4,712,"a0982000407069483  "
"262",262,"CRC","Indian",0,34,NA,53,NA,16934,NA,"2016-05-13",NA,3,4,713,"a0982000407069554  "
"263",263,"CRC","Indian",0,8,NA,50,NA,16933,NA,"2016-05-12",NA,3,4,714,"a0982000407069657  "
"264",264,"CRC","Indian",0,5,NA,49,NA,16933,NA,"2016-05-12",NA,3,4,715,"a0982000407069666  "
"265",265,"CRC","Indian",0,7,NA,54,NA,16933,NA,"2016-05-12",NA,3,4,716,"a0982000407069667  "
"266",266,"CRC","Indian",0,23,NA,89,NA,16934,NA,"2016-05-13",NA,3,4,717,"a0982000407069688  "
"267",267,"CRC","Indian",0,12,NA,67,NA,16933,NA,"2016-05-12",NA,3,4,718,"a0982000407069696  "
"268",268,"CRC","Indian",1,4,4,60,76,16933,16989,"2016-05-12","2016-07-07",3,4,719,"a0982000407069705  "
"269",269,"CRC","Indian",0,5,NA,56,NA,16933,NA,"2016-05-12",NA,3,4,720,"a0982000407069713  "
"270",270,"CRC","Indian",1,31,31,84,91,16934,16990,"2016-05-13","2016-07-08",3,4,721,"a0982000407069714  "
"271",271,"CRC","Indian",1,5,5,48,56,16933,16989,"2016-05-12","2016-07-07",3,4,722,"a0982000407069718  "
"272",272,"CRC","Indian",0,20,NA,48,NA,16933,NA,"2016-05-12",NA,3,4,723,"a0982000407069730  "
"273",273,"CRC","Indian",0,5,NA,48,NA,16933,NA,"2016-05-12",NA,3,4,724,"a0982000407069733  "
"274",274,"CRC","Indian",0,7,NA,115,NA,16933,NA,"2016-05-12",NA,3,4,725,"a0982000407069741  "
"275",275,"CRC","Indian",0,6,NA,48,NA,16933,NA,"2016-05-12",NA,3,4,726,"a0982000407069747  "
"276",276,"CRC","Todd",0,13,NA,87,NA,16945,NA,"2016-05-24",NA,3,4,770,"a0900067000076520  "
"277",277,"CRC","Todd",0,18,NA,70,NA,16946,NA,"2016-05-25",NA,3,4,775,"a0900067000076617  "
"278",278,"CRC","Todd",0,26,NA,86,NA,16948,NA,"2016-05-27",NA,3,4,781,"a0900067000076846  "
"279",279,"CRC","Todd",0,10,NA,124,NA,16945,NA,"2016-05-24",NA,3,4,787,"a0900067000080024  "
"280",280,"CRC","Todd",0,13,NA,59,NA,16945,NA,"2016-05-24",NA,3,4,793,"a0900067000080087  "
"281",281,"CRC","Todd",0,11,NA,129,NA,16945,NA,"2016-05-24",NA,3,4,801,"a0900067000080252  "
"282",282,"CRC","Todd",0,13,NA,75,NA,16945,NA,"2016-05-24",NA,3,4,806,"a0900067000080390  "
"283",283,"CRC","Todd",0,18,NA,113,NA,16946,NA,"2016-05-25",NA,3,4,810,"a0900067000080524  "
"284",284,"CRC","Todd",0,26,NA,151,NA,16948,NA,"2016-05-27",NA,3,4,811,"a0900067000080577  "
"285",285,"CRC","Todd",0,20,NA,59,NA,16946,NA,"2016-05-25",NA,3,4,815,"a0900067000080676  "
"286",286,"CRC","Todd",1,19,20,82,84,16948,16994,"2016-05-27","2016-07-12",3,4,823,"a0900067000080901  "
"287",287,"CRC","Todd",0,22,NA,78,NA,16948,NA,"2016-05-27",NA,3,4,825,"a0900067000080972  "
"288",288,"CRC","Todd",0,13,NA,88,NA,16945,NA,"2016-05-24",NA,3,4,827,"a0900067000084700  "
"289",289,"CRC","Todd",0,13,NA,97,NA,16945,NA,"2016-05-24",NA,3,4,834,"a0900067000085384  "
"290",290,"CRC","Todd",0,13,NA,70,NA,16945,NA,"2016-05-24",NA,3,4,871,"a0982000403060265  "
"291",291,"CRC","Todd",1,22,22,69,71,16948,16996,"2016-05-27","2016-07-14",3,4,877,"a0982000403060640  "
"292",292,"CRC","Todd",0,13,NA,70,NA,16945,NA,"2016-05-24",NA,3,4,888,"a0982000407050197  "
"293",293,"CRC","Todd",0,13,NA,81,NA,16945,NA,"2016-05-24",NA,3,4,890,"a0982000407050208  "
"294",294,"CRC","Todd",0,13,NA,81,NA,16945,NA,"2016-05-24",NA,3,4,892,"a0982000407050211  "
"295",295,"CRC","Todd",0,22,NA,91,NA,16948,NA,"2016-05-27",NA,3,4,898,"a0982000407050249  "
"296",296,"CRC","Todd",0,11,NA,73,NA,16945,NA,"2016-05-24",NA,3,4,912,"a0982000407063347  "
"297",297,"CRC","Todd",0,13,NA,60,NA,16945,NA,"2016-05-24",NA,3,4,913,"a0982000407063357  "
"298",298,"CRC","Todd",0,13,NA,88,NA,16945,NA,"2016-05-24",NA,3,4,914,"a0982000407063363  "
"299",299,"CRC","Todd",0,13,NA,64,NA,16945,NA,"2016-05-24",NA,3,4,915,"a0982000407063401  "
"300",300,"CRC","Todd",0,11,NA,67,NA,16945,NA,"2016-05-24",NA,3,4,916,"a0982000407063408  "
"301",301,"CRC","Todd",0,13,NA,65,NA,16945,NA,"2016-05-24",NA,3,4,917,"a0982000407063426  "
"302",302,"CRC","Todd",0,15,NA,86,NA,16945,NA,"2016-05-24",NA,3,4,921,"a0982000407069478  "
"303",303,"CRC","Todd",0,15,NA,111,NA,16945,NA,"2016-05-24",NA,3,4,922,"a0982000407069481  "
"304",304,"CRC","Todd",0,22,NA,55,NA,16948,NA,"2016-05-27",NA,3,4,923,"a0982000407069573  "
"305",305,"CRC","Todd",0,22,NA,75,NA,16948,NA,"2016-05-27",NA,3,4,924,"a0982000407069590  "
"306",306,"CRC","Todd",0,22,NA,65,NA,16948,NA,"2016-05-27",NA,3,4,925,"a0982000407069614  "
"307",307,"CRC","Todd",0,23,NA,57,NA,16948,NA,"2016-05-27",NA,3,4,926,"a0982000407069616  "
"308",308,"CRC","Todd",0,21,NA,96,NA,16946,NA,"2016-05-25",NA,3,4,927,"a0982000407069636  "
"309",309,"CRC","Indian",0,20,NA,98,NA,16989,NA,"2016-07-07",NA,4,5,208,"a0900067000077439  "
"310",310,"CRC","Indian",1,20,20,118,118,16989,17055,"2016-07-07","2016-09-11",4,5,209,"a0900067000077488  "
"311",311,"CRC","Indian",0,29,NA,85,NA,16990,NA,"2016-07-08",NA,4,5,214,"a0900067000080047  "
"312",312,"CRC","Indian",0,32,NA,104,NA,16990,NA,"2016-07-08",NA,4,5,215,"a0900067000080053  "
"313",313,"CRC","Indian",1,24,34,127,131,16990,17056,"2016-07-08","2016-09-12",4,5,220,"a0900067000080118  "
"314",314,"CRC","Indian",1,32,34,105,108,16990,17056,"2016-07-08","2016-09-12",4,5,221,"a0900067000080128  "
"315",315,"CRC","Indian",0,32,NA,142,NA,16990,NA,"2016-07-08",NA,4,5,225,"a0900067000080197  "
"316",316,"CRC","Indian",1,34,34,122,122,16990,17056,"2016-07-08","2016-09-12",4,5,228,"a0900067000080218  "
"317",317,"CRC","Indian",0,29,NA,106,NA,16990,NA,"2016-07-08",NA,4,5,232,"a0900067000080302  "
"318",318,"CRC","Indian",0,24,NA,99,NA,16990,NA,"2016-07-08",NA,4,5,234,"a0900067000080320  "
"319",319,"CRC","Indian",0,24,NA,89,NA,16990,NA,"2016-07-08",NA,4,5,236,"a0900067000080346  "
"320",320,"CRC","Indian",1,15,15,145,149,16989,17055,"2016-07-07","2016-09-11",4,5,237,"a0900067000080358  "
"321",321,"CRC","Indian",0,24,NA,97,NA,16990,NA,"2016-07-08",NA,4,5,242,"a0900067000080455  "
"322",322,"CRC","Indian",0,31,NA,101,NA,16990,NA,"2016-07-08",NA,4,5,243,"a0900067000080457  "
"323",323,"CRC","Indian",0,22,NA,90,NA,16990,NA,"2016-07-08",NA,4,5,246,"a0900067000080519  "
"324",324,"CRC","Indian",1,13,13,87,104,16989,17055,"2016-07-07","2016-09-11",4,5,258,"a0900067000080740  "
"325",325,"CRC","Indian",1,7,7,135,148,16989,17055,"2016-07-07","2016-09-11",4,5,266,"a0900067000084883  "
"326",326,"CRC","Indian",0,28,NA,125,NA,16990,NA,"2016-07-08",NA,4,5,275,"a0900067000085075  "
"327",327,"CRC","Indian",0,23,NA,94,NA,16990,NA,"2016-07-08",NA,4,5,276,"a0900067000085086  "
"328",328,"CRC","Indian",1,26,27,109,112,16990,17056,"2016-07-08","2016-09-12",4,5,277,"a0900067000085089  "
"329",329,"CRC","Indian",0,26,NA,97,NA,16990,NA,"2016-07-08",NA,4,5,278,"a0900067000085111  "
"330",330,"CRC","Indian",1,20,20,137,140,16989,17055,"2016-07-07","2016-09-11",4,5,281,"a0900067000085185  "
"331",331,"CRC","Indian",0,31,NA,95,NA,16990,NA,"2016-07-08",NA,4,5,284,"a0900067000085208  "
"332",332,"CRC","Indian",1,34,34,100,103,16990,17056,"2016-07-08","2016-09-12",4,5,285,"a0900067000085211  "
"333",333,"CRC","Indian",0,26,NA,99,NA,16990,NA,"2016-07-08",NA,4,5,293,"a0900067000085343  "
"334",334,"CRC","Indian",1,28,28,140,144,16990,17056,"2016-07-08","2016-09-12",4,5,299,"a0900067000085377  "
"335",335,"CRC","Indian",0,30,NA,76,NA,16990,NA,"2016-07-08",NA,4,5,301,"a0900067000085401  "
"336",336,"CRC","Indian",0,29,NA,129,NA,16990,NA,"2016-07-08",NA,4,5,305,"a0900067000085440  "
"337",337,"CRC","Indian",0,21,NA,102,NA,16990,NA,"2016-07-08",NA,4,5,307,"a0900067000085457  "
"338",338,"CRC","Indian",0,20,NA,122,NA,16989,NA,"2016-07-07",NA,4,5,550,"a0982000403060466  "
"339",339,"CRC","Indian",0,34,NA,56,NA,16990,NA,"2016-07-08",NA,4,5,554,"a0982000407049999  "
"340",340,"CRC","Indian",0,31,NA,100,NA,16990,NA,"2016-07-08",NA,4,5,555,"a0982000407050005  "
"341",341,"CRC","Indian",0,31,NA,121,NA,16990,NA,"2016-07-08",NA,4,5,556,"a0982000407050027  "
"342",342,"CRC","Indian",0,34,NA,60,NA,16990,NA,"2016-07-08",NA,4,5,557,"a0982000407050039  "
"343",343,"CRC","Indian",0,34,NA,59,NA,16990,NA,"2016-07-08",NA,4,5,558,"a0982000407050042  "
"344",344,"CRC","Indian",0,33,NA,99,NA,16990,NA,"2016-07-08",NA,4,5,559,"a0982000407050052  "
"345",345,"CRC","Indian",0,31,NA,71,NA,16990,NA,"2016-07-08",NA,4,5,560,"a0982000407050059  "
"346",346,"CRC","Indian",0,34,NA,55,NA,16990,NA,"2016-07-08",NA,4,5,561,"a0982000407050062  "
"347",347,"CRC","Indian",1,22,22,97,98,16990,17055,"2016-07-08","2016-09-11",4,5,567,"a0982000407050119  "
"348",348,"CRC","Indian",1,31,31,114,124,16990,17056,"2016-07-08","2016-09-12",4,5,569,"a0982000407050133  "
"349",349,"CRC","Indian",0,23,NA,86,NA,16990,NA,"2016-07-08",NA,4,5,572,"a0982000407050148  "
"350",350,"CRC","Indian",0,16,NA,62,NA,16989,NA,"2016-07-07",NA,4,5,578,"a0982000407050375  "
"351",351,"CRC","Indian",0,16,NA,65,NA,16989,NA,"2016-07-07",NA,4,5,579,"a0982000407050377  "
"352",352,"CRC","Indian",0,13,NA,67,NA,16989,NA,"2016-07-07",NA,4,5,580,"a0982000407050382  "
"353",353,"CRC","Indian",0,10,NA,144,NA,16989,NA,"2016-07-07",NA,4,5,581,"a0982000407050386  "
"354",354,"CRC","Indian",0,19,NA,53,NA,16989,NA,"2016-07-07",NA,4,5,582,"a0982000407050388  "
"355",355,"CRC","Indian",0,15,NA,53,NA,16989,NA,"2016-07-07",NA,4,5,583,"a0982000407050397  "
"356",356,"CRC","Indian",0,13,NA,51,NA,16989,NA,"2016-07-07",NA,4,5,584,"a0982000407050398  "
"357",357,"CRC","Indian",0,13,NA,73,NA,16989,NA,"2016-07-07",NA,4,5,585,"a0982000407050406  "
"358",358,"CRC","Indian",0,12,NA,83,NA,16989,NA,"2016-07-07",NA,4,5,586,"a0982000407050411  "
"359",359,"CRC","Indian",1,23,32,54,55,16990,17056,"2016-07-08","2016-09-12",4,5,587,"a0982000407050426  "
"360",360,"CRC","Indian",0,23,NA,103,NA,16990,NA,"2016-07-08",NA,4,5,588,"a0982000407050431  "
"361",361,"CRC","Indian",1,13,13,79,92,16989,17055,"2016-07-07","2016-09-11",4,5,589,"a0982000407050435  "
"362",362,"CRC","Indian",0,22,NA,132,NA,16990,NA,"2016-07-08",NA,4,5,590,"a0982000407050441  "
"363",363,"CRC","Indian",1,11,11,120,133,16989,17055,"2016-07-07","2016-09-11",4,5,591,"a0982000407050447  "
"364",364,"CRC","Indian",0,18,NA,146,NA,16989,NA,"2016-07-07",NA,4,5,592,"a0982000407050449  "
"365",365,"CRC","Indian",0,4,NA,70,NA,16989,NA,"2016-07-07",NA,4,5,593,"a0982000407050453  "
"366",366,"CRC","Indian",0,17,NA,65,NA,16989,NA,"2016-07-07",NA,4,5,594,"a0982000407050454  "
"367",367,"CRC","Indian",0,5,NA,66,NA,16989,NA,"2016-07-07",NA,4,5,595,"a0982000407050464  "
"368",368,"CRC","Indian",0,13,NA,88,NA,16989,NA,"2016-07-07",NA,4,5,596,"a0982000407050473  "
"369",369,"CRC","Indian",0,29,NA,91,NA,16990,NA,"2016-07-08",NA,4,5,597,"a0982000407050479  "
"370",370,"CRC","Indian",0,28,NA,56,NA,16990,NA,"2016-07-08",NA,4,5,598,"a0982000407050481  "
"371",371,"CRC","Indian",0,28,NA,51,NA,16990,NA,"2016-07-08",NA,4,5,599,"a0982000407050485  "
"372",372,"CRC","Indian",0,23,NA,128,NA,16990,NA,"2016-07-08",NA,4,5,600,"a0982000407050486  "
"373",373,"CRC","Indian",0,29,NA,66,NA,16990,NA,"2016-07-08",NA,4,5,601,"a0982000407050487  "
"374",374,"CRC","Indian",0,22,NA,58,NA,16990,NA,"2016-07-08",NA,4,5,602,"a0982000407050490  "
"375",375,"CRC","Indian",1,22,22,139,143,16990,17055,"2016-07-08","2016-09-11",4,5,603,"a0982000407050493  "
"376",376,"CRC","Indian",0,27,NA,65,NA,16990,NA,"2016-07-08",NA,4,5,604,"a0982000407050494  "
"377",377,"CRC","Indian",0,23,NA,58,NA,16990,NA,"2016-07-08",NA,4,5,605,"a0982000407050497  "
"378",378,"CRC","Indian",0,23,NA,63,NA,16990,NA,"2016-07-08",NA,4,5,606,"a0982000407050498  "
"379",379,"CRC","Indian",0,30,NA,57,NA,16990,NA,"2016-07-08",NA,4,5,607,"a0982000407050504  "
"380",380,"CRC","Indian",1,29,29,53,58,16990,17056,"2016-07-08","2016-09-12",4,5,608,"a0982000407050505  "
"381",381,"CRC","Indian",0,28,NA,103,NA,16990,NA,"2016-07-08",NA,4,5,609,"a0982000407050507  "
"382",382,"CRC","Indian",0,23,NA,82,NA,16990,NA,"2016-07-08",NA,4,5,610,"a0982000407050508  "
"383",383,"CRC","Indian",1,27,26,95,97,16990,17056,"2016-07-08","2016-09-12",4,5,611,"a0982000407050509  "
"384",384,"CRC","Indian",0,21,NA,61,NA,16990,NA,"2016-07-08",NA,4,5,612,"a0982000407050511  "
"385",385,"CRC","Indian",0,22,NA,70,NA,16990,NA,"2016-07-08",NA,4,5,613,"a0982000407050517  "
"386",386,"CRC","Indian",0,28,NA,55,NA,16990,NA,"2016-07-08",NA,4,5,614,"a0982000407050518  "
"387",387,"CRC","Indian",0,26,NA,64,NA,16990,NA,"2016-07-08",NA,4,5,615,"a0982000407050519  "
"388",388,"CRC","Indian",1,28,30,52,55,16990,17056,"2016-07-08","2016-09-12",4,5,616,"a0982000407050526  "
"389",389,"CRC","Indian",0,30,NA,76,NA,16990,NA,"2016-07-08",NA,4,5,617,"a0982000407050528  "
"390",390,"CRC","Indian",0,30,NA,60,NA,16990,NA,"2016-07-08",NA,4,5,618,"a0982000407050529  "
"391",391,"CRC","Indian",0,23,NA,120,NA,16990,NA,"2016-07-08",NA,4,5,619,"a0982000407050532  "
"392",392,"CRC","Indian",0,28,NA,72,NA,16990,NA,"2016-07-08",NA,4,5,620,"a0982000407050533  "
"393",393,"CRC","Indian",0,25,NA,95,NA,16990,NA,"2016-07-08",NA,4,5,621,"a0982000407050534  "
"394",394,"CRC","Indian",0,28,NA,67,NA,16990,NA,"2016-07-08",NA,4,5,622,"a0982000407050539  "
"395",395,"CRC","Indian",0,24,NA,72,NA,16990,NA,"2016-07-08",NA,4,5,623,"a0982000407050540  "
"396",396,"CRC","Indian",0,27,NA,56,NA,16990,NA,"2016-07-08",NA,4,5,624,"a0982000407050541  "
"397",397,"CRC","Indian",0,22,NA,62,NA,16990,NA,"2016-07-08",NA,4,5,625,"a0982000407050544  "
"398",398,"CRC","Indian",0,26,NA,61,NA,16990,NA,"2016-07-08",NA,4,5,626,"a0982000407050547  "
"399",399,"CRC","Indian",0,21,NA,71,NA,16990,NA,"2016-07-08",NA,4,5,627,"a0982000407050548  "
"400",400,"CRC","Indian",0,30,NA,52,NA,16990,NA,"2016-07-08",NA,4,5,628,"a0982000407050549  "
"401",401,"CRC","Indian",0,24,NA,65,NA,16990,NA,"2016-07-08",NA,4,5,629,"a0982000407050551  "
"402",402,"CRC","Indian",0,27,NA,57,NA,16990,NA,"2016-07-08",NA,4,5,631,"a0982000407050554  "
"403",403,"CRC","Indian",0,22,NA,66,NA,16990,NA,"2016-07-08",NA,4,5,632,"a0982000407050558  "
"404",404,"CRC","Indian",1,30,30,57,60,16990,17056,"2016-07-08","2016-09-12",4,5,633,"a0982000407050560  "
"405",405,"CRC","Indian",0,29,NA,121,NA,16990,NA,"2016-07-08",NA,4,5,634,"a0982000407050562  "
"406",406,"CRC","Indian",0,24,NA,65,NA,16990,NA,"2016-07-08",NA,4,5,635,"a0982000407050564  "
"407",407,"CRC","Indian",1,28,26,85,96,16990,17056,"2016-07-08","2016-09-12",4,5,636,"a0982000407050567  "
"408",408,"CRC","Indian",0,28,NA,87,NA,16990,NA,"2016-07-08",NA,4,5,637,"a0982000407050568  "
"409",409,"CRC","Indian",0,29,NA,72,NA,16990,NA,"2016-07-08",NA,4,5,638,"a0982000407050569  "
"410",410,"CRC","Indian",1,27,26,59,68,16990,17056,"2016-07-08","2016-09-12",4,5,639,"a0982000407050573  "
"411",411,"CRC","Indian",1,30,29,56,65,16990,17056,"2016-07-08","2016-09-12",4,5,640,"a0982000407050574  "
"412",412,"CRC","Indian",1,22,22,87,98,16990,17055,"2016-07-08","2016-09-11",4,5,641,"a0982000407050576  "
"413",413,"CRC","Indian",1,23,29,64,68,16990,17056,"2016-07-08","2016-09-12",4,5,642,"a0982000407050577  "
"414",414,"CRC","Indian",0,23,NA,68,NA,16990,NA,"2016-07-08",NA,4,5,644,"a0982000407050817  "
"415",415,"CRC","Indian",1,30,29,75,81,16990,17056,"2016-07-08","2016-09-12",4,5,646,"a0982000407050893  "
"416",416,"CRC","Indian",1,31,34,95,102,16990,17056,"2016-07-08","2016-09-12",4,5,654,"a0982000407050954  "
"417",417,"CRC","Indian",1,31,32,65,74,16990,17056,"2016-07-08","2016-09-12",4,5,708,"a0982000407069455  "
"418",418,"CRC","Indian",0,4,NA,76,NA,16989,NA,"2016-07-07",NA,4,5,719,"a0982000407069705  "
"419",419,"CRC","Indian",1,31,32,91,96,16990,17056,"2016-07-08","2016-09-12",4,5,721,"a0982000407069714  "
"420",420,"CRC","Indian",0,5,NA,56,NA,16989,NA,"2016-07-07",NA,4,5,722,"a0982000407069718  "
"421",421,"CRC","Todd",0,24,NA,94,NA,16996,NA,"2016-07-14",NA,4,5,773,"a0900067000076591  "
"422",422,"CRC","Todd",0,11,NA,116,NA,16993,NA,"2016-07-11",NA,4,5,779,"a0900067000076715  "
"423",423,"CRC","Todd",0,26,NA,112,NA,16996,NA,"2016-07-14",NA,4,5,784,"a0900067000077233  "
"424",424,"CRC","Todd",0,23,NA,80,NA,16996,NA,"2016-07-14",NA,4,5,792,"a0900067000080086  "
"425",425,"CRC","Todd",0,12,NA,86,NA,16993,NA,"2016-07-11",NA,4,5,795,"a0900067000080100  "
"426",426,"CRC","Todd",0,22,NA,70,NA,16996,NA,"2016-07-14",NA,4,5,816,"a0900067000080677  "
"427",427,"CRC","Todd",0,20,NA,84,NA,16994,NA,"2016-07-12",NA,4,5,823,"a0900067000080901  "
"428",428,"CRC","Todd",0,16,NA,65,NA,16994,NA,"2016-07-12",NA,4,5,824,"a0900067000080933  "
"429",429,"CRC","Todd",0,21,NA,92,NA,16996,NA,"2016-07-14",NA,4,5,873,"a0982000403060561  "
"430",430,"CRC","Todd",0,22,NA,71,NA,16996,NA,"2016-07-14",NA,4,5,877,"a0982000403060640  "
"431",431,"CRC","Todd",0,10,NA,86,NA,16993,NA,"2016-07-11",NA,4,5,878,"a0982000407049975  "
"432",432,"CRC","Todd",0,4,NA,61,NA,16993,NA,"2016-07-11",NA,4,5,879,"a0982000407049998  "
"433",433,"CRC","Todd",0,10,NA,106,NA,16993,NA,"2016-07-11",NA,4,5,880,"a0982000407050016  "
"434",434,"CRC","Todd",0,5,NA,80,NA,16993,NA,"2016-07-11",NA,4,5,881,"a0982000407050069  "
"435",435,"CRC","Todd",0,13,NA,97,NA,16994,NA,"2016-07-12",NA,4,5,886,"a0982000407050192  "
"436",436,"CRC","Todd",0,26,NA,107,NA,16996,NA,"2016-07-14",NA,4,5,902,"a0982000407050269  "
"437",437,"CRC","Todd",0,15,NA,60,NA,16994,NA,"2016-07-12",NA,4,5,904,"a0982000407050609  "
"438",438,"CRC","Todd",0,13,NA,59,NA,16994,NA,"2016-07-12",NA,4,5,905,"a0982000407050654  "
"439",439,"CRC","Todd",0,21,NA,73,NA,16996,NA,"2016-07-14",NA,4,5,918,"a0982000407063470  "
"440",440,"CRC","Todd",0,21,NA,60,NA,16996,NA,"2016-07-14",NA,4,5,919,"a0982000407063505  "
"441",441,"CRC","Todd",0,19,NA,62,NA,16994,NA,"2016-07-12",NA,4,5,920,"a0982000407063519  "
"442",442,"CRC","Indian",0,19,NA,114,NA,17055,NA,"2016-09-11",NA,5,6,201,"a0900067000077137  "
"443",443,"CRC","Indian",0,27,NA,115,NA,17056,NA,"2016-09-12",NA,5,6,207,"a0900067000077402  "
"444",444,"CRC","Indian",1,20,20,118,125,17055,17114,"2016-09-11","2016-11-09",5,6,209,"a0900067000077488  "
"445",445,"CRC","Indian",1,23,23,150,155,17055,17114,"2016-09-11","2016-11-09",5,6,217,"a0900067000080101  "
"446",446,"CRC","Indian",0,34,NA,131,NA,17056,NA,"2016-09-12",NA,5,6,220,"a0900067000080118  "
"447",447,"CRC","Indian",0,34,NA,108,NA,17056,NA,"2016-09-12",NA,5,6,221,"a0900067000080128  "
"448",448,"CRC","Indian",0,34,NA,122,NA,17056,NA,"2016-09-12",NA,5,6,228,"a0900067000080218  "
"449",449,"CRC","Indian",0,29,NA,95,NA,17056,NA,"2016-09-12",NA,5,6,229,"a0900067000080231  "
"450",450,"CRC","Indian",0,32,NA,108,NA,17056,NA,"2016-09-12",NA,5,6,230,"a0900067000080267  "
"451",451,"CRC","Indian",1,15,15,149,153,17055,17114,"2016-09-11","2016-11-09",5,6,237,"a0900067000080358  "
"452",452,"CRC","Indian",1,26,28,156,156,17056,17114,"2016-09-12","2016-11-09",5,6,248,"a0900067000080587  "
"453",453,"CRC","Indian",1,11,11,113,113,17055,17109,"2016-09-11","2016-11-04",5,6,251,"a0900067000080650  "
"454",454,"CRC","Indian",0,11,NA,78,NA,17055,NA,"2016-09-11",NA,5,6,253,"a0900067000080658  "
"455",455,"CRC","Indian",0,23,NA,102,NA,17055,NA,"2016-09-11",NA,5,6,254,"a0900067000080659  "
"456",456,"CRC","Indian",1,13,15,104,112,17055,17114,"2016-09-11","2016-11-09",5,6,258,"a0900067000080740  "
"457",457,"CRC","Indian",0,26,NA,74,NA,17056,NA,"2016-09-12",NA,5,6,259,"a0900067000080755  "
"458",458,"CRC","Indian",0,26,NA,88,NA,17056,NA,"2016-09-12",NA,5,6,260,"a0900067000080778  "
"459",459,"CRC","Indian",1,33,29,78,82,17056,17116,"2016-09-12","2016-11-11",5,6,264,"a0900067000080936  "
"460",460,"CRC","Indian",0,7,NA,148,NA,17055,NA,"2016-09-11",NA,5,6,266,"a0900067000084883  "
